task,seq_idx,action_shuffle_ratio,u_r_norm,u_f_norm,u_s_norm,rollout_psnr_gain_db
pygame-point-maze-var3,24,1.0533241629815107,1.3945843911592577,0.34041627558375104,0.45543934225247323,3.210051681236557
pygame-point-maze-var3,25,1.133820506236653,1.5966274478873677,0.32211076308906994,0.45488023780133513,4.3335431692026845
pygame-point-maze-var3,26,1.0275440224130288,1.413659380637535,0.31416010477634004,0.44595577952048504,5.25922462342637
pygame-point-maze-var3,27,2.2085955807606523,1.0611475878468397,0.22094605251285068,0.31245047584889607,3.3714405010287543
pygame-point-maze-var3,28,1.0292003087763293,1.7171066109720792,0.42948803762451543,0.5336781659428824,2.344662675119004
pygame-point-maze-var3,29,1.0152421673913419,1.359972822718147,0.34268826466293245,0.466124709591101,4.648148785100389
pygame-point-maze-var3,30,1.1571638367036798,1.1690400985319807,0.3509342544688008,0.4300497041550461,4.352884535072867
pygame-point-maze-var3,31,1.0089555580679295,1.0902821372590707,0.27334606162367453,0.3643178757984477,4.996854878360544
pygame-point-maze-var3,32,1.3524960642353896,1.5456798144910606,0.3929184990870904,0.595616258846554,4.993970010283277
pygame-point-maze-var3,33,1.0259130114772825,1.1332904753093889,0.28185979169642356,0.3707431360675977,4.33920259600152
pygame-point-maze-var3,34,1.0042179388743253,1.2364569633810008,0.27155046696299256,0.3124895814258048,1.9746704155308166
pygame-point-maze-var3,35,1.0096617452191738,1.7761932657773802,0.3930349883875016,0.47648857739084516,5.375841004432033
pygame-point-maze-var3,36,2.011142942895568,1.8050961267430004,0.35787267527441996,0.44596031625431654,3.49753414321561
pygame-point-maze-var3,37,0.9951819298379397,1.9861570862886593,0.4666654921732269,0.6006921376041902,2.0131692876796095
pygame-point-maze-var3,38,1.067917827296712,1.3524148571858654,0.3174913132377476,0.4054253063886903,5.01925825945284
pygame-point-maze-var3,39,1.0217993204816713,1.1973809907957706,0.35249780362789546,0.49682282153758567,4.4603029627335005
pygame-point-maze-var3,40,1.1878035401438893,1.5093543950685353,0.2801716832718405,0.4385257494247238,5.854984809183591
pygame-point-maze-var3,41,1.0345658369640063,1.3366794471877264,0.2947670146267874,0.36383843479265177,2.6163670654039635
pygame-point-maze-var3,42,2.08982173685985,1.164054006111135,0.2716859927627791,0.3819473899932132,6.120343175232623
pygame-point-maze-var3,43,1.043237956533722,1.114283953370913,0.25936205789639005,0.3265377326319264,4.356417278953018
pygame-point-maze-var3,44,1.0,1.5502586142526464,0.3458783981711765,0.4406238332921695,5.345597078735224
pygame-point-maze-var3,45,1.0698401369553914,1.0185146833717087,0.26030601613048454,0.31969976160155733,5.4579999426968655
pygame-point-maze-var3,46,1.0292549391577848,2.2014890164506187,0.3874185291548231,0.5786561176132399,-1.655713529744581
pygame-point-maze-var3,47,1.8140986523767957,1.3448686472812823,0.3101314667495807,0.38491796330765454,4.128409032115172
atari-alien,0,1.0752926275480426,1.1924572425963307,0.22210064024728315,0.31748885846858416,0.2176169977520317
atari-alien,1,1.3805065758906776,1.6742568918186806,0.2504805560587326,0.40470205941164217,-0.7849522363329982
atari-alien,2,0.9975561008198038,nan,nan,nan,-88.37594133433363
atari-alien,3,0.9924725143414554,nan,nan,nan,-86.65852620916601
atari-alien,4,0.9988509791195533,1.5855549475309427,0.3344471604425341,0.5103035787850981,1.7706971539619296
atari-alien,5,1.102514811382205,1.3030240244229125,0.2542402551700641,0.38016166605893165,-0.8189238969878971
atari-alien,6,0.999645410965755,1.5714394854094171,0.3261121689802258,0.5197650386163385,1.798387335190931
atari-alien,7,1.0047656358389145,nan,nan,nan,-86.59924623621048
atari-alien,8,1.0163642868483265,1.2017792718793707,0.28573459194466055,0.44025881219984675,1.2186314078092089
atari-alien,9,1.0005343018207662,nan,nan,nan,-88.86344137435002
atari-alien,10,1.0011706842584231,nan,nan,nan,-88.86576657255286
atari-alien,11,1.027234463997595,1.1405238458706592,0.26462948102950096,0.44687758104626973,0.5415801171669727
atari-alien,12,1.1685239671511904,1.5876623247278043,0.3080195561053423,0.4458147886406924,2.1571121489391984
atari-alien,13,1.0152951596996935,1.450182736836305,0.3182366541044888,0.4822621881184696,-0.07358896959075878
atari-alien,14,1.0074798346120828,nan,nan,nan,-86.41343325292104
atari-alien,15,1.0064039280987276,nan,nan,nan,-86.40852465212348
atari-alien,16,1.0515600274742138,1.484038197099796,0.2907546052500123,0.4655098063079346,1.621656625185711
atari-alien,17,1.0042469965925562,1.1469246614688702,0.25210885062208416,0.3674436036123598,1.7516281090085641
atari-alien,18,0.9701514781022532,1.2408357850487457,0.2750489658780995,0.417220025705649,-0.5260592244354072
atari-alien,19,0.9971444997638141,nan,nan,nan,-88.9437901638297
atari-alien,20,0.9959425249075422,nan,nan,nan,-86.4434813587139
atari-alien,21,1.2043983230208042,1.3072578859616075,0.29930276871253064,0.5101210993342324,1.932805942998904
atari-alien,22,1.0697578735959228,1.108751307273715,0.22331781041774473,0.3608008525498493,0.34698496148648417
atari-alien,23,1.5004978376499687,1.3261668961515614,0.29049717633803507,0.4766812032683561,-1.2566558389712519
atari-alien,24,1.1736855933540566,1.135506192957271,0.19492880659291353,0.3476250427884627,-4.648330090825759
atari-alien,25,1.2773554487118794,1.2576951186505443,0.24557771448242285,0.3292176626052429,-0.5218741343730926
atari-alien,26,1.000388043706509,nan,nan,nan,-88.37447909866287
atari-alien,27,0.9998185734377302,nan,nan,nan,-86.66154776982793
atari-alien,28,1.0029097497270343,nan,nan,nan,-88.38128593519852
atari-alien,29,0.901949412951752,1.99585651744372,0.34796956203842205,0.41084472705171327,-7.991076586797902
atari-alien,30,1.0544359043906728,1.0507658449782193,0.2618057438664319,0.4317879492159996,2.01819122424995
atari-alien,31,0.9953601096454358,nan,nan,nan,-88.38330565999941
atari-alien,32,1.7376525877048694,1.1248259711925508,0.30557215176627367,0.49690182685306516,2.95771994902546
atari-alien,33,0.9939437498659974,1.337912862355976,0.2510505830324501,0.4051922449196334,0.9396716631726783
atari-alien,34,1.1402287951905083,1.3253109109343144,0.2920624409318302,0.39690684635050777,2.8823213763087487
atari-alien,35,0.9999202544130722,nan,nan,nan,-88.81021046253846
atari-alien,36,1.00827574555523,94.893137014343,12.940167435092734,14.947185364271705,-88.12594994652554
atari-alien,37,0.9935498600899026,nan,nan,nan,-88.42049577137331
atari-alien,38,1.0,1.4738255124703328,0.2585476963208892,0.41305717628225846,1.0490567942378064
atari-alien,39,0.9992809581891176,nan,nan,nan,-88.79675580713581
atari-alien,40,1.1418089829850213,1.3567246028643791,0.3102980397088566,0.5616569111964992,1.5230553564172666
atari-alien,41,1.0512589935880947,2.20553906238769,0.40283897151014086,0.641117409208899,1.0097129875563908
atari-alien,42,1.0024629467492034,1.268839850546677,0.30338345263508304,0.5155617904938564,1.6775909335520076
atari-alien,43,1.198679496456951,1.4465639124119463,0.3322500332619643,0.5341049867755642,1.5186961172978677
atari-alien,44,0.9981374316743953,nan,nan,nan,-87.98914582172398
atari-alien,45,1.0,1.419319659324155,0.28461222346902565,0.440266544643588,0.24464404855429933
atari-alien,46,1.004478500953117,1.3888732416522591,0.2582635905947346,0.49137066273146446,0.3603894683240938
atari-alien,47,0.9998198377244434,nan,nan,nan,-88.87443322857288
atari-assault,0,1.31934762537743,0.5750342214996036,0.12850566704225555,0.20081576161024742,6.16726158766901
atari-assault,1,1.0070070739650858,0.6395486761473556,0.16052205348914364,0.26185165630990537,19.63560147664761
atari-assault,2,1.012066518378676,116.06798420107451,12.169175738229548,14.00522239831385,-88.07172303601558
atari-assault,3,1.4266747795042563,0.702867175152766,0.1293664934838562,0.1873571756404016,2.6236302858275486
atari-assault,4,1.480782840253656,0.5415972333352818,0.10298782187218675,0.14002838341956003,8.701081707805507
atari-assault,5,1.3789062790673028,0.6131704246030782,0.1286916384305427,0.22252436323873684,7.189443664852906
atari-assault,6,1.1004112690757455,0.7019816253335173,0.11823316779926116,0.1675173903764086,8.476603956773179
atari-assault,7,1.413369266491813,0.6268735329003575,0.11345972082149935,0.17074116414260065,8.49011507232698
atari-assault,8,1.2074216628141694,0.5403359980506915,0.12501971944828977,0.21351235856379844,1.5937145479018007
atari-assault,9,1.1546116204156869,0.5475980100851684,0.10998668962544855,0.14839142670750174,5.273925252065126
atari-assault,10,1.1082431026487525,0.5855873485075521,0.11555270657468666,0.16522544371283263,7.398334574875584
atari-assault,11,1.1724444999206614,0.6004825794980455,0.11036719465266405,0.19738447140655524,6.916120941728575
atari-assault,12,1.053811658586446,0.6369379474884707,0.11521910605424594,0.16342152822780223,5.760034604959127
atari-assault,13,1.4633158116984313,0.5045991803915104,0.12259802840306326,0.18149654422292893,5.473439533771501
atari-assault,14,1.2544811570633547,0.592851627648168,0.11802865454077958,0.16661558107791316,6.707436379035521
atari-assault,15,1.2580244685178918,0.5856799476292662,0.12094480588072348,0.17266154691698574,4.43540632590927
atari-assault,16,1.0544329797572087,0.5772173473381446,0.1068384926309391,0.1737457709112839,7.026064803961891
atari-assault,17,1.3738136500420859,0.4818723255971645,0.09204640249363202,0.12830394979745377,7.875848251627467
atari-assault,18,1.2039333886457821,0.4855828677492588,0.11006814241037138,0.17746490556549938,0.23365692207942246
atari-assault,19,1.4514409556760524,0.6898163949746984,0.1438338215110936,0.22659209883845086,5.258146480442733
atari-assault,20,1.3808648404243304,0.5257109189294726,0.11927355932860369,0.18191445195393238,10.476036507628002
atari-assault,21,2.0757003355539245,0.6430500712566513,0.11864738049414164,0.16068604127031305,7.273551157807066
atari-assault,22,1.1562545115719114,1.8475416780562521,0.17161843862053422,0.19509619829987937,-85.30840702818948
atari-assault,23,0.9931284505926782,1.2146852342472172,0.2110078236709532,0.2183251677001905,-1.3599496188181774
atari-assault,24,1.2611997880030394,0.6049098921396553,0.12110315541886062,0.16500530108907474,4.669855785451084
atari-assault,25,1.1893719527143294,0.5281486343234134,0.1135910617321304,0.15559122131385403,9.009786952492632
atari-assault,26,1.2030415759471933,0.6944903762842307,0.1314274249634589,0.187449722311769,6.144061948948774
atari-assault,27,1.0502016543405381,0.5332626547809887,0.10029522984088113,0.15562179569413603,9.186418701026138
atari-assault,28,1.226540461080863,0.5960039846360488,0.11724737255831234,0.1629795001948395,8.90412002503507
atari-assault,29,1.455363010040872,0.5883561311488511,0.1139274278175032,0.17899020528486784,6.735973014177414
atari-assault,30,1.2230306335845642,0.46321236393959286,0.10113841477899885,0.15869905523342212,4.763924673228246
atari-assault,31,1.1571512033746445,0.4348210076214394,0.09663681872059517,0.14126723121818438,-0.0009034427559573288
atari-assault,32,1.314417488407499,0.6452226728789392,0.1338141983977456,0.1791696631217785,6.562068076654526
atari-assault,33,1.0690081273887109,0.48204915021243205,0.09198206072446512,0.144665378709548,9.143976503026728
atari-assault,34,1.5209891487863754,0.6442865705512233,0.12543292818697313,0.18176384732967424,10.266919389655275
atari-assault,35,1.0475128668031886,0.7496320602492766,0.15592471634712118,0.22012394324047982,7.166164147909484
atari-assault,36,1.0,0.5945811137580262,0.10972945518923963,0.16181670426180272,4.117424056075137
atari-assault,37,1.0413641274473908,0.6982167833610456,0.11731641665967554,0.19313385799578456,5.796546215543543
atari-assault,38,1.2867569348784416,0.4780711015287641,0.0929688600847421,0.12819499605042267,11.28494947193764
atari-assault,39,1.3893175353416514,0.5599645314575772,0.10699140545979187,0.17080748620332337,8.822728855046766
atari-assault,40,1.3604571963282879,0.5017044068912379,0.09837581446322105,0.13600415553909798,5.414437990478
atari-assault,41,1.5106327478530652,0.5837301690738432,0.14216803616820486,0.22524690414838142,4.2145256870348895
atari-assault,42,1.3042814313895124,0.5314781301274837,0.09899020530900729,0.12543035416007386,11.978086340516644
atari-assault,43,1.1934215087940905,0.5468492186011641,0.12347708575323478,0.1635449020693955,8.470475865290922
atari-assault,44,1.096043523857947,0.5760376991529825,0.10933012789820974,0.14352499592065623,7.395656652339653
atari-assault,45,1.4623924273575741,0.44324272518196567,0.09825952310343104,0.13874370963724497,11.353630191432806
atari-assault,46,1.776245303006175,0.5427419154554283,0.08971059240926335,0.13331684357555265,11.839933673490194
atari-assault,47,1.00709983433172,nan,nan,nan,-86.97710557058643
atari-asterix,0,1.0000366547421442,nan,nan,nan,-83.13179835101366
atari-asterix,1,1.003350165477551,246.3850612653137,49.24457173395166,48.74868188576718,-79.56101927706172
atari-asterix,2,1.5858264907135875,0.638622586838375,0.16285637077999263,0.28829355691763286,1.3973749200569046
atari-asterix,3,3.165961969363572,0.7004766496500461,0.20312785756427,0.2554667668390683,1.6169770483903427
atari-asterix,4,1.0006792040403745,nan,nan,nan,-81.4839418888438
atari-asterix,5,1.0,nan,nan,nan,-75.28051526825986
atari-asterix,6,1.0026249076990654,240.9283145537218,49.45963633694199,48.993441461746,-79.38010194752694
atari-asterix,7,1.0003350321100615,196.07922302640978,49.872078164916665,48.31047614268519,-79.34687196420784
atari-asterix,8,1.0,0.686801971091696,0.20812836677121815,0.27041414238894296,0.9274840602708991
atari-asterix,9,1.3903905965630816,0.7488478793309118,0.16641040836967433,0.2186849201554036,4.105474193267618
atari-asterix,10,0.9829105358538248,nan,nan,nan,-75.85059095263699
atari-asterix,11,2.3885874683009556,0.6516142508318096,0.19592155874966996,0.27119672068092393,1.395455273739998
atari-asterix,12,1.213234229938107,0.9182917565144272,0.20958508052058084,0.2733802668438672,1.4009170567046354
atari-asterix,13,1.0025336554514928,nan,nan,nan,-76.9631289887131
atari-asterix,14,1.4273128705123161,0.7500700559747238,0.2028451044884863,0.2755754222623876,2.535573317081738
atari-asterix,15,1.0,nan,nan,nan,-76.4342632257123
atari-asterix,16,0.9895997573387957,62.88383119566261,17.961668724737454,16.57562286205599,-74.18232137980513
atari-asterix,17,1.0064187645079674,4.85535991995631,1.3782498444398856,1.41553319878412,1.7341188387967037
atari-asterix,18,0.9964660636220763,nan,nan,nan,-76.29707654327531
atari-asterix,19,1.1992792159442616,1.0451556406347717,0.21813051844996517,0.37664925028653723,-7.14297302848032
atari-asterix,20,1.4825972144624904,0.7850864454028379,0.2407459570277465,0.3154553275476812,-0.5267391481329717
atari-asterix,21,1.0002076685572179,nan,nan,nan,-78.25622045157841
atari-asterix,22,0.9869232991010913,nan,nan,nan,-78.28775472660928
atari-asterix,23,1.1667550016273138,1.1932319380663226,0.26241473019206274,0.40318790517266656,2.105676109112526
atari-asterix,24,0.9780338175442277,nan,nan,nan,-86.213959792837
atari-asterix,25,0.997266057565545,nan,nan,nan,-74.35736784806991
atari-asterix,26,1.0018354651310317,nan,nan,nan,-73.65069610366557
atari-asterix,27,1.0000571611874352,nan,nan,nan,-80.30135302725643
atari-asterix,28,1.327927373645708,0.6586495577674589,0.18782338337142224,0.2599915822428566,0.503451469745869
atari-asterix,29,1.002924774085421,nan,nan,nan,-74.35060962760772
atari-asterix,30,0.9995558369972426,nan,nan,nan,-73.62417531587649
atari-asterix,31,1.1609242636304913,0.5169235608292673,0.12705565389131135,0.20062739301698615,8.215860176757314
atari-asterix,32,0.9967239566425431,62.882732179899435,17.986724757727007,16.665110602175016,-74.16655920925339
atari-asterix,33,1.005177360435013,62.502331532844366,18.325036535476826,16.431930367048132,-74.15163442868844
atari-asterix,34,1.78493333186643,0.8907747750503449,0.2179447370343412,0.2977821683591177,0.4167626667213753
atari-asterix,35,0.9921830578905062,nan,nan,nan,-78.24005902081771
atari-asterix,36,0.9976658306016051,nan,nan,nan,-78.28025695627875
atari-asterix,37,2.663786597125468,0.61191629083341,0.14565186724193685,0.20625729443578433,3.388218213306107
atari-asterix,38,1.0030299652570092,62.925719723552696,18.074712799252534,16.36744714355476,-74.1713773432897
atari-asterix,39,1.0,0.6821416551514106,0.2049861981465698,0.3163692943389216,1.3393428406815318
atari-asterix,40,1.4806570934730796,0.5799209974397003,0.16902844941487968,0.24334194563707473,1.9795747834628017
atari-asterix,41,1.0,nan,nan,nan,-73.63881880044758
atari-asterix,42,1.8920789264771847,0.5017693740902108,0.14632988124923016,0.1931404045134987,1.6721101143788637
atari-asterix,43,0.9995578548298985,nan,nan,nan,-74.41647212845322
atari-asterix,44,1.1902607295192804,0.9414011529917387,0.23888481681683743,0.3711147507724335,0.09505519228169845
atari-asterix,45,1.5288554249335,0.620849705635043,0.17078344235453133,0.2358290185621028,0.7830443061256176
atari-asterix,46,0.9844088333881181,nan,nan,nan,-86.12783680045993
atari-asterix,47,1.9966752920945314,0.3571965853569407,0.10034260560455029,0.13269056829200612,-0.25371791554705325
atari-atlantis,0,1.0021640299135917,0.6418539728736418,0.07639086042457383,0.15735354979994964,3.9006746447027894
atari-atlantis,1,0.9695190972904604,0.8051245823877544,0.13132839931765428,0.22106645694135751,0.30348393675692975
atari-atlantis,2,1.0142991453043229,0.3373973682088658,0.08269081128608133,0.16776905430167602,2.8958900043151914
atari-atlantis,3,1.0158036785478177,0.2112449572088014,0.06271283712212877,0.15050043598540755,5.830672180156558
atari-atlantis,4,1.0070932766420144,0.36683703494898845,0.08223732858671215,0.08476705148774641,3.578350988785619
atari-atlantis,5,1.0008760790718527,0.2763976877421649,0.08077919892164666,0.09681617590613599,10.61905184066519
atari-atlantis,6,0.9890954580748511,0.34985290643435196,0.07953372158792074,0.11194245524682576,7.1336426677247395
atari-atlantis,7,0.9477329732565256,0.1460757483320935,0.047476795556402995,0.04913037202021452,1.7738433539160425
atari-atlantis,8,0.9966840670395415,0.6465749023997857,0.07260972924375247,0.11915717020545319,1.4359715430367785
atari-atlantis,9,1.0,0.4106941451578125,0.11810733639172898,0.18969501538107172,1.0725912582380452
atari-atlantis,10,1.0317410282605692,0.414250577611016,0.10622887234195036,0.10805594473256196,-6.044887600381259
atari-atlantis,11,0.9985801883611367,0.3718550595042086,0.10683988534809338,0.14686242262080318,9.968712136448069
atari-atlantis,12,1.000758756816927,0.3733719168009437,0.08108660566969661,0.11912958616111632,6.341793641002688
atari-atlantis,13,0.9952602803069119,0.40267565062401867,0.1299818283028866,0.22475461169211464,3.7945366617659353
atari-atlantis,14,1.0047562632521945,0.17859983228397977,0.04068024383737158,0.0937003502157316,0.3548999777307458
atari-atlantis,15,1.0315255831171994,0.33428809922313096,0.07010424670960771,0.11091168947871474,5.12267637470444
atari-atlantis,16,0.9822002929827179,0.4606208670495714,0.11103411573779315,0.16096711300773683,-0.030671995555831444
atari-atlantis,17,1.0006488496181274,0.5103287838267546,0.08241021471131146,0.09316405755862493,5.654569378828434
atari-atlantis,18,1.0664959211154357,0.3062334310084672,0.08282098433390726,0.1308035170237311,7.354930101553258
atari-atlantis,19,1.0125630739141722,0.16033154314541725,0.03476043387485338,0.06770929232425278,1.9986788655493584
atari-atlantis,20,0.9877439940483906,0.34122705835542044,0.08091444066521974,0.11089274723884378,9.579288407954344
atari-atlantis,21,0.9782027876380647,0.27309308802522364,0.07582779919985787,0.11489813645204283,10.70795117611084
atari-atlantis,22,1.0,0.30333316971539703,0.09789300847765807,0.23225896184233713,-0.5474597084365946
atari-atlantis,23,0.9545684542339804,0.33776219914633415,0.08496270473660229,0.0814693225666034,2.2822271504978886
atari-atlantis,24,0.9777599962047806,0.26346235858286776,0.10168305228829377,0.09606386547420677,0.5367777783882239
atari-atlantis,25,1.081684357717873,0.3220685237051802,0.07698236184484046,0.12969340725696973,8.421941880949873
atari-atlantis,26,0.9998346092614054,0.6942499011986049,0.09052744479888063,0.29028204246641925,3.405039214014103
atari-atlantis,27,1.0152151210991411,0.32237310776778244,0.06971803551501085,0.07306551952011361,8.163441247899357
atari-atlantis,28,0.971541746732935,0.3615215233832358,0.10269691382074674,0.14761779697837404,12.366520290601834
atari-atlantis,29,1.020983163905497,0.17135517899616048,0.04111977204031764,0.1446555770584071,8.875914361276571
atari-atlantis,30,1.0126949446672244,0.1632105591741957,0.05196917399172374,0.031260599574815605,-0.8624883661591127
atari-atlantis,31,0.9999248000297486,0.46875049499739463,0.10024392209462009,0.13131515703952085,7.057695485867086
atari-atlantis,32,0.9775411047089339,0.331827044943199,0.07650684156844156,0.07878978789999194,1.7267435395606014
atari-atlantis,33,1.0004561988282745,0.496214034245823,0.12743435746790618,0.22517557279390302,0.018432178215326722
atari-atlantis,34,0.9987374935305956,0.2146998556705765,0.055283155052944816,0.05419966317794916,14.183234036857485
atari-atlantis,35,1.0,0.358989220369784,0.09872004984883138,0.08014648182055976,4.169977909553399
atari-atlantis,36,0.989065565069385,0.31551350202595596,0.07424657368817554,0.11608375134550072,2.930263366845743
atari-atlantis,37,1.000640690359429,0.16275245140616612,0.05023802685187801,0.10707544173799131,2.183639208606394
atari-atlantis,38,0.9953518151950226,0.32682569232133146,0.07719422822365078,0.10075758341800962,3.2335595271937336
atari-atlantis,39,0.9987975350124362,0.14677856453185958,0.043878928624074894,0.06434003035493793,0.7943653202560199
atari-atlantis,40,1.0001667292689584,0.2143329646480806,0.05580722443052987,0.055323394058140365,14.481194720468288
atari-atlantis,41,0.9750063782123161,0.3742070459706945,0.07502089470621007,0.10387303840401041,9.091301848682171
atari-atlantis,42,1.0050765161760913,0.282123173330645,0.07085430183027058,0.07928775140165964,3.576425877949667
atari-atlantis,43,0.9524530582545988,0.3686186613660023,0.08010255063358045,0.09497696341566149,2.776857421139738
atari-atlantis,44,1.2387413731796886,0.3016596206581353,0.07575774900959596,0.1295599033696867,5.199039734087741
atari-atlantis,45,0.9916982937178173,0.3181323343217384,0.08869027445371508,0.099686453025356,2.253491548194333
atari-atlantis,46,1.0092586117449223,0.27655932368798725,0.07277322981034379,0.1766541658037935,4.359356747346183
atari-atlantis,47,1.0010463997776893,0.21306876987249534,0.06311528969770906,0.08284436496935373,12.707889020301206
atari-bank-heist,0,1.5071235194618502,0.44237625722980395,0.09165379433048029,0.10609174633091657,3.261905037644226
atari-bank-heist,1,1.2188684429820371,0.4960049233004583,0.10969315822336372,0.17022227962766387,3.7844722206802572
atari-bank-heist,2,3.970241878788097,0.41444948816526933,0.10332820781747318,0.1128915167611813,23.050270177976845
atari-bank-heist,3,3.13842632434037,0.33699005205037724,0.09538405421012427,0.11263299941780046,24.88255336715686
atari-bank-heist,4,1.4360030473023138,0.33863462081964035,0.11050290193233872,0.1339150621718627,-0.2972930812313521
atari-bank-heist,5,1.5804944650832642,0.34373918676021353,0.08015810823231076,0.12277788695866973,2.2679014660876007
atari-bank-heist,6,1.6454058380424177,0.3629140742673167,0.12051598928693283,0.12662979635413196,25.78960262036504
atari-bank-heist,7,1.064605287566081,0.9460414287854613,0.25070796433743137,0.2767138333708284,-1.55639786190482
atari-bank-heist,8,0.8750317471398177,0.3870128867499572,0.108434534789433,0.34342868761267886,8.338189247402157
atari-bank-heist,9,8.09298902319911,0.3450169321218115,0.10607670470440046,0.1226315490528748,23.05968307180664
atari-bank-heist,10,1.0,0.3321358143590343,0.09059921437539806,0.08377475709272066,0.0948994679578945
atari-bank-heist,11,2.6920059990910556,0.4076810949171045,0.10250304402208944,0.13250750349985388,24.0303392636306
atari-bank-heist,12,12.438670978443543,0.3475639857743979,0.06740618737564921,0.08334755374748903,-0.031519699576184834
atari-bank-heist,13,2.0602307471026315,0.3923150925234006,0.09472828356747302,0.10459531924415907,0.05427782836513728
atari-bank-heist,14,1.738219538737924,0.3170750540999995,0.10484353194406068,0.11239204493123164,24.791535765896292
atari-bank-heist,15,1.0,0.3312011617472508,0.1320387521895593,0.11465422104056473,0.11293151205853391
atari-bank-heist,16,3.4710089252231793,0.3150227865116735,0.10138648182271119,0.29992271378547675,21.530084538854325
atari-bank-heist,17,5.226705048059456,0.3328208425584156,0.09616867688430572,0.10607500619504429,8.070584953928904
atari-bank-heist,18,4.775794998924141,0.23434237663011678,0.07044621227195193,0.07861191131432566,5.518162499463859
atari-bank-heist,19,11.886474918291585,0.5294786210314545,0.10924695030392183,0.1553526690868394,4.543956732940309
atari-bank-heist,20,6.156725711137443,0.3953208523950265,0.11731397044350925,0.330089020484464,0.16298114488723492
atari-bank-heist,21,1.1568452935682687,0.37002440461512937,0.15489678664944054,0.4256091693823333,4.995676435734561
atari-bank-heist,22,1.8419383711524133,0.3909446321708382,0.12419250322109482,0.31142109878591684,7.664968436086024
atari-bank-heist,23,2.2617769858880883,0.427274997446055,0.08996339098751059,0.10137488605950716,3.514821168782234
atari-bank-heist,24,1.3170111806150628,0.27051162344429214,0.09409069769094706,0.10968552246642496,20.400035481453084
atari-bank-heist,25,1.836584107704393,0.4800627625335013,0.10643850111558668,0.111768486898942,3.0568496569046744
atari-bank-heist,26,2.2877273858154403,0.39338238705888434,0.13652497269023703,0.11025548299834684,23.774302598408926
atari-bank-heist,27,13.783867079017044,0.23823596463882366,0.11905629375525356,0.08553950950977643,7.353609462928359
atari-bank-heist,28,3.8576003749496794,0.49293246110652966,0.14972649877069086,0.1747215663922991,22.55900720476652
atari-bank-heist,29,1.4953541590444683,0.8611085666613146,0.18354269608042892,0.20089174645113106,0.5827340424671164
atari-bank-heist,30,9.561280508559129,0.446022008610704,0.10411816357288624,0.132722072813411,2.5493729393620086
atari-bank-heist,31,4.738369979210927,0.22608552249641028,0.06735962359057573,0.20634630371514814,0.1766643600248159
atari-bank-heist,32,1.4423452923618747,0.7167090105675649,0.170360595789268,0.1841848308616537,1.2387571854154231
atari-bank-heist,33,0.34503550098033686,0.38482506140357814,0.11219138177889289,0.11914655001804798,7.528669251811889
atari-bank-heist,34,1.868163443568582,0.6667343789698111,0.14393209576378818,0.16801629542564742,3.4279750080389277
atari-bank-heist,35,1.939537423171332,0.8847398908383007,0.26882641555324366,0.2646833766248162,-1.7989553366476159
atari-bank-heist,36,1.0295908822648971,0.4203038341177139,0.11814939327865602,0.11848911966579816,0.5354948138724538
atari-bank-heist,37,8.409457332362415,0.40435385357128206,0.08665600087500129,0.10040219819501396,-0.01747526663762322
atari-bank-heist,38,19.97136049525334,0.2886265586084586,0.12074972085743481,0.11237725373405923,0.12068697383229932
atari-bank-heist,39,2.1105752584297828,0.7392008769195326,0.12684931381958278,0.14611454305542357,3.9250413076993027
atari-bank-heist,40,1.959619519345733,0.2986300232053158,0.10392682388892631,0.13704767835544657,21.170628244766547
atari-bank-heist,41,1.7884661656476317,0.5164027651322881,0.10560998102262427,0.12640627539832044,25.411209823073797
atari-bank-heist,42,10.662079240925046,0.3890401830828106,0.1411149050283862,0.1627507772505835,21.2738939899307
atari-bank-heist,43,2.9230883629896787,0.4176053465579993,0.11695836866142956,0.39143288958344563,7.647298500199657
atari-bank-heist,44,9.357936788158712,0.3676531720379865,0.11276249384650468,0.12893473020441643,20.361882756599663
atari-bank-heist,45,3.329463860944153,0.44570327494008716,0.1135573814801515,0.13455203455243134,20.462458980514857
atari-bank-heist,46,2.653311425641792,0.4455920671113694,0.11315722773766913,0.1394027662479011,7.64121727885261
atari-bank-heist,47,6.779739633925492,0.369203770948826,0.11269728195089307,0.1162019215130782,26.58186486387543
atari-battle-zone,0,4.118735595523938,0.36867364645778794,0.08389258549181915,0.09714825869486567,10.016490961763026
atari-battle-zone,1,3.6592761193529166,0.3342070037550909,0.09842577999828997,0.14615886352201082,7.070516576864279
atari-battle-zone,2,5.7923778143490265,0.3456394586206711,0.10651680225426836,0.14546040117996217,7.678192287227958
atari-battle-zone,3,1.4818270739708659,0.329343986865246,0.0884162231566253,0.09438879737052677,7.4048073449727525
atari-battle-zone,4,1.2196777965868397,0.21938892340014757,0.028323938858183743,0.031985724915152454,0.03885905587514671
atari-battle-zone,5,2.8667768520024355,0.3384542793410736,0.08763143908494161,0.09905442239431146,7.679224103638042
atari-battle-zone,6,8.625433694637419,0.3915301600943245,0.07715758556347964,0.09199201880560445,8.735071247670689
atari-battle-zone,7,10.021645920323332,0.3080307189786189,0.08505454219248114,0.1066900288268202,9.10393195023277
atari-battle-zone,8,4.229884228503998,0.5450106400294183,0.10054769970260631,0.12311337326714865,4.216739837233458
